id,test,type_2
ff9753905f,3,variante_ingredients
ff63f0efdc,3,variante_ingredients
fea6d4f5af,3,variante_ingredients
ff6f95487e,3,variante_ingredients
ff77be8872,3,variante_ingredients
ffcd1974c1,3,variante_ingredients
ff8c740463,3,variante_ingredients
fe929b34b7,3,variante_ingredients
fe68335f8b,3,variante_ingredients
ffbcf1f379,3,variante_ingredients
ff9b99587b,3,variante_ingredients
fedb4016e1,3,variante_ingredients
ff8f119e0a,3,variante_ingredients
ff417e03d0,3,variante_ingredients
fe9590ce1c,3,variante_ingredients
fff5efa877,3,variante_ingredients
ff9ab0bb09,3,variante_ingredients
ffd378cab3,3,variante_ingredients
ffead49a1a,3,variante_ingredients
feced988b8,3,variante_ingredients
fec9103fab,3,variante_ingredients
fffdfbb14b,3,variante_ingredients
fe7bedf179,3,variante_ingredients
ff1e62f121,3,variante_ingredients
ffd904369f,3,variante_ingredients
fe859af942,3,variante_ingredients
ff6bb2f20a,3,variante_ingredients
fedb33c526,3,variante_ingredients
ffc9208ef5,3,variante_ingredients
ff9d8621f8,3,variante_ingredients
fe92ce46be,3,variante_ingredients
feda76dc0b,3,variante_ingredients
ff482096a0,3,variante_ingredients
ff8e89a3ad,3,variante_ingredients
fea1a9efaf,3,variante_ingredients
feaa7ffd02,3,variante_ingredients
fe921ac251,3,variante_ingredients
ff47d44765,3,variante_ingredients
ffcfe567c8,3,variante_ingredients
ff9439716f,3,variante_ingredients
fecb74c967,3,variante_ingredients
ff81995eea,3,variante_ingredients
fe8bb3cede,3,variante_ingredients
ffeb3a83c3,3,variante_ingredients
fee0c84da3,3,variante_ingredients
fff5a70bcb,3,variante_ingredients
ff556f4bdb,3,variante_ingredients
ff96372e96,3,variante_ingredients
fe77594c87,3,variante_ingredients
ffe9163d69,3,variante_ingredients
fe739cb5f3,3,variante_ingredients
ffb0a543cc,3,variante_ingredients
fe80c9a35b,3,variante_ingredients
fe84144542,3,variante_ingredients
ffeee7d8d1,3,variante_ingredients
fe7c0733c4,3,variante_ingredients
ff39fa845a,3,variante_ingredients
ff6ed9d247,3,variante_ingredients
fea2c5f20c,3,variante_ingredients
ffaa123bc8,3,variante_ingredients
ffadbccc49,3,variante_ingredients
ff442c40c2,3,variante_ingredients
ff4bf6fd13,3,variante_ingredients
fe7148dc62,3,variante_ingredients
fea5868209,3,variante_ingredients
ff6783bfb0,3,variante_ingredients
ffc6767cb3,3,variante_ingredients
ff59c48db2,3,variante_ingredients
ffbc18d2e7,3,variante_ingredients
ff0b6b472e,3,variante_ingredients
fe78264763,3,variante_ingredients
ffe16dbe80,3,variante_ingredients
ff5f56c852,3,variante_ingredients
ff7ed50b5a,3,variante_ingredients
fffe77d35c,3,variante_ingredients
fe6b6d494b,3,variante_ingredients
ff9174a99a,3,variante_ingredients
feb6c4fd30,3,variante_ingredients
ff1b3e2a40,3,variante_ingredients
ffc07ab7c6,3,variante_ingredients
ff0a0fded3,3,variante_ingredients
ffab5f90ac,3,variante_ingredients
ff2a5a4209,3,variante_ingredients
fffacedd0c,3,variante_ingredients
ffa0cbc471,3,variante_ingredients
ffd6f20bc3,3,variante_ingredients
ffd3c11847,3,variante_ingredients
fef922b38c,3,variante_ingredients
ff96e5ddd2,3,variante_ingredients
ff19e836a8,3,variante_ingredients
ffb00e9e7c,3,variante_ingredients
fe8adb80e2,3,variante_ingredients
ff02859f24,3,variante_ingredients
ff7c61e4b8,3,variante_ingredients
ff733a717e,3,variante_ingredients
ffab9385a5,3,variante_ingredients
ffd754a60c,3,variante_ingredients
fef16ac0d1,3,variante_ingredients
ff7843ebba,3,variante_ingredients
fe92a457a7,3,variante_ingredients
ff0efd334d,3,variante_ingredients
ff988e2ea3,3,variante_ingredients
fe997453fd,3,variante_ingredients
ff049a0746,3,variante_ingredients
fe8bc89c07,3,variante_ingredients
ff3c04c35a,3,variante_ingredients
feb6903ff6,3,variante_ingredients
ff63f83168,3,variante_ingredients
fef55b18aa,3,variante_ingredients
fef6b8b3dc,3,variante_ingredients
fe7e2a62f8,3,variante_ingredients
001f597fa0,4A,variante_permutation
001f597fa0,4A,variante_permutation
00ebf5a46f,4A,variante_permutation
00ebf5a46f,4A,variante_permutation
018afb6697,4A,variante_permutation
018afb6697,4A,variante_permutation
021c1b02da,4A,variante_permutation
021c1b02da,4A,variante_permutation
00e7021295,4A,variante_permutation
01db6b14cc,4A,variante_permutation
01dd133b75,4A,variante_permutation
019081e202,4A,variante_permutation
00a0a99923,4A,variante_permutation
01ae28d68c,4A,variante_permutation
022f4cdeb9,4A,variante_permutation
022f4cdeb9,4A,variante_permutation
00c20394bd,4A,variante_permutation
01ec1b9284,4A,variante_permutation
01ec1b9284,4A,variante_permutation
0150baf6de,4A,variante_permutation
01671c6cc2,4A,variante_permutation
01671c6cc2,4A,variante_permutation
0227a3499e,4A,variante_permutation
0227a3499e,4A,variante_permutation
01a49f4adb,4A,variante_permutation
01cd8a8a00,4A,variante_permutation
003efa5095,4A,variante_permutation
003efa5095,4A,variante_permutation
01ae8e1bad,4A,variante_permutation
0197f65be7,4A,variante_permutation
01d3fd3968,4A,variante_permutation
001f8b08ac,4A,variante_permutation
001f8b08ac,4A,variante_permutation
00c6be2b40,4A,variante_permutation
00d2e5454c,4A,variante_permutation
00d2e5454c,4A,variante_permutation
01513907fe,4A,variante_permutation
01add44986,4A,variante_permutation
01add44986,4A,variante_permutation
009fdb3fa5,4A,variante_permutation
009fdb3fa5,4A,variante_permutation
024c8e2784,4A,variante_permutation
024c8e2784,4A,variante_permutation
020b7f0a98,4A,variante_permutation
00fb1642d3,4A,variante_permutation
0149b39e1f,4A,variante_permutation
0149b39e1f,4A,variante_permutation
021d091cec,4A,variante_permutation
01398a1d77,4A,variante_permutation
01398a1d77,4A,variante_permutation
01060d337d,4A,variante_permutation
002b898576,4A,variante_permutation
002b898576,4A,variante_permutation
00d5a21ab9,4A,variante_permutation
01222147b3,4A,variante_permutation
006adbbeee,4A,variante_permutation
006adbbeee,4A,variante_permutation
01142f3d65,4A,variante_permutation
0258cb55cf,4A,variante_permutation
016fe7abe3,4A,variante_permutation
00a39a8659,4A,variante_permutation
00937f67b2,4A,variante_permutation
016902a9d4,4A,variante_permutation
016902a9d4,4A,variante_permutation
007ccaa5bc,4A,variante_permutation
00c30575d9,4A,variante_permutation
00c30575d9,4A,variante_permutation
0019ae8eca,4A,variante_permutation
0019ae8eca,4A,variante_permutation
014ae10ce6,4A,variante_permutation
01f00d1e73,4A,variante_permutation
01beba9e51,4A,variante_permutation
01beba9e51,4A,variante_permutation
0078549fb4,4A,variante_permutation
01f711974a,4A,variante_permutation
01f711974a,4A,variante_permutation
00d85535a3,4A,variante_permutation
00d7f80ecb,4A,variante_permutation
00d7f80ecb,4A,variante_permutation
000320b7ce,4A,variante_permutation
000320b7ce,4A,variante_permutation
01dd736673,4A,variante_permutation
017e7a52c6,4A,variante_permutation
017e7a52c6,4A,variante_permutation
02515ca7b9,4A,variante_permutation
0174454723,4A,variante_permutation
0174454723,4A,variante_permutation
000095fc1d,4A,variante_permutation
01bb0771a1,4A,variante_permutation
01de257cc2,4A,variante_permutation
04a065137e,4A,variante_permutation
02e560c312,4A,variante_permutation
02e560c312,4A,variante_permutation
03fce897bc,4A,variante_permutation
0328c56034,4A,variante_permutation
0328c56034,4A,variante_permutation
040dda1eaa,4A,variante_permutation
03b5351983,4A,variante_permutation
03b5351983,4A,variante_permutation
03054d5eb3,4A,variante_permutation
0449ab06b5,4A,variante_permutation
0449ab06b5,4A,variante_permutation
03e22f7f45,4A,variante_permutation
03e22f7f45,4A,variante_permutation
0451128360,4A,variante_permutation
04b4beb2c1,4A,variante_permutation
04b4beb2c1,4A,variante_permutation
03680685dd,4A,variante_permutation
03680685dd,4A,variante_permutation
0366e7bb3f,4A,variante_permutation
0283156638,4A,variante_permutation
0283156638,4A,variante_permutation
02c69e0567,4A,variante_permutation
02c69e0567,4A,variante_permutation
04aa1f876f,4A,variante_permutation
03180b35fe,4A,variante_permutation
035046f1b2,4A,variante_permutation
04954a27c8,4A,variante_permutation
047addb3c7,4A,variante_permutation
047addb3c7,4A,variante_permutation
039cb1c151,4A,variante_permutation
0274c48527,4A,variante_permutation
0391527680,4A,variante_permutation
0391527680,4A,variante_permutation
02c96c17cb,4A,variante_permutation
029aae56b2,4A,variante_permutation
02f60a0b0b,4A,variante_permutation
02f60a0b0b,4A,variante_permutation
02cf591517,4A,variante_permutation
02cf591517,4A,variante_permutation
03b8ad88c6,4A,variante_permutation
03ee3407a0,4A,variante_permutation
02fe436a80,4A,variante_permutation
02fe436a80,4A,variante_permutation
03e41dd21a,4A,variante_permutation
03e41dd21a,4A,variante_permutation
041bf2dc1f,4A,variante_permutation
034edd51ec,4A,variante_permutation
02fdd6bc1b,4A,variante_permutation
02fdd6bc1b,4A,variante_permutation
03068e4d95,4A,variante_permutation
03068e4d95,4A,variante_permutation
036e6a82f1,4A,variante_permutation
03157d6460,4A,variante_permutation
03157d6460,4A,variante_permutation
047f3fbf8d,4A,variante_permutation
047f3fbf8d,4A,variante_permutation
0359e71357,4A,variante_permutation
03baba67d8,4A,variante_permutation
04a54f4c35,4A,variante_permutation
04071e4ccf,4A,variante_permutation
04524b52fe,4A,variante_permutation
043c0bff6d,4A,variante_permutation
02826cd006,4A,variante_permutation
02826cd006,4A,variante_permutation
045c6087ea,4A,variante_permutation
029b8d7d4b,4A,variante_permutation
03697d261c,4A,variante_permutation
0352887ddc,4A,variante_permutation
0352887ddc,4A,variante_permutation
04828d3410,4A,variante_permutation
04828d3410,4A,variante_permutation
0614233f02,4A,variante_permutation
0614233f02,4A,variante_permutation
06236763f4,4A,variante_permutation
0638ccdf6e,4A,variante_permutation
056033c262,4A,variante_permutation
06bc2818ba,4A,variante_permutation
070cd696fe,4A,variante_permutation
05301fd6cb,4A,variante_permutation
05b5c0cbb5,4A,variante_permutation
069a2a3da5,4A,variante_permutation
069a2a3da5,4A,variante_permutation
04d6ed52f3,4A,variante_permutation
04d6ed52f3,4A,variante_permutation
06e0be2ec7,4A,variante_permutation
063830778a,4A,variante_permutation
05e1693ee5,4A,variante_permutation
0648a55c20,4A,variante_permutation
05b1380ce9,4A,variante_permutation
055d936b72,4A,variante_permutation
05ccb1b6f4,4A,variante_permutation
05ccb1b6f4,4A,variante_permutation
0699bb0da1,4A,variante_permutation
07256be0b0,4A,variante_permutation
07256be0b0,4A,variante_permutation
0648cc38a9,4A,variante_permutation
0648cc38a9,4A,variante_permutation
06d0f81a83,4A,variante_permutation
06d0f81a83,4A,variante_permutation
063293e947,4A,variante_permutation
0514d3a61c,4A,variante_permutation
05c83c73d0,4A,variante_permutation
05c83c73d0,4A,variante_permutation
04ce253eea,4A,variante_permutation
04ce253eea,4A,variante_permutation
06f8786d30,4A,variante_permutation
06dc59bc1f,4A,variante_permutation
06f7c875f6,4A,variante_permutation
06f7c875f6,4A,variante_permutation
050790926d,4A,variante_permutation
050790926d,4A,variante_permutation
054d61114e,4A,variante_permutation
05e5274227,4A,variante_permutation
0526b8a2c4,4A,variante_permutation
0571a05f04,4A,variante_permutation
054b5901a1,4A,variante_permutation
071823e6cc,4A,variante_permutation
06489880f2,4A,variante_permutation
06489880f2,4A,variante_permutation
064a636d26,4A,variante_permutation
070acbf8cc,4A,variante_permutation
0506bcc219,4A,variante_permutation
0506bcc219,4A,variante_permutation
060b5d4486,4A,variante_permutation
04faf45575,4A,variante_permutation
04e618176d,4A,variante_permutation
04e618176d,4A,variante_permutation
05603f6140,4A,variante_permutation
060bae0278,4A,variante_permutation
0635e7a7f2,4A,variante_permutation
0635e7a7f2,4A,variante_permutation
051600cd98,4A,variante_permutation
05655a0cfe,4A,variante_permutation
065af2c4c6,4A,variante_permutation
065af2c4c6,4A,variante_permutation
05fa7d313d,4A,variante_permutation
05985980f5,4A,variante_permutation
05985980f5,4A,variante_permutation
05a170c956,4A,variante_permutation
0721e11723,4A,variante_permutation
062084cb55,4A,variante_permutation
05b65482a2,4A,variante_permutation
061a1886dc,4A,variante_permutation
061a1886dc,4A,variante_permutation
062a9fe293,4A,variante_permutation
062a9fe293,4A,variante_permutation
04d88a215e,4A,variante_permutation
04f32d141e,4A,variante_permutation
06251880f8,4A,variante_permutation
06251880f8,4A,variante_permutation
0706cf91e6,4A,variante_permutation
0706cf91e6,4A,variante_permutation
0570434127,4A,variante_permutation
053bb05463,4A,variante_permutation
04e2eb74e5,4A,variante_permutation
04e2eb74e5,4A,variante_permutation
0515ab5c38,4A,variante_permutation
069e2d9e65,4A,variante_permutation
069e2d9e65,4A,variante_permutation
05605c5bea,4A,variante_permutation
0525dc9d21,4A,variante_permutation
05b89daa3d,4A,variante_permutation
05b89daa3d,4A,variante_permutation
0727403f17,4A,variante_permutation
06efe54039,4A,variante_permutation
06aaf02ad4,4A,variante_permutation
06aaf02ad4,4A,variante_permutation
055efbf05e,4A,variante_permutation
058ce06162,4A,variante_permutation
058ce06162,4A,variante_permutation
063a4fafa3,4A,variante_permutation
063a4fafa3,4A,variante_permutation
04f5cbf4ea,4A,variante_permutation
04f5cbf4ea,4A,variante_permutation
05d04a6ff2,4A,variante_permutation
06a3dc6cc0,4A,variante_permutation
04e4c024e1,4A,variante_permutation
055b50ec7e,4A,variante_permutation
055b50ec7e,4A,variante_permutation
05e03747d7,4A,variante_permutation
06deed8af4,4A,variante_permutation
05ddb4d7fa,4A,variante_permutation
05bf2d7cfb,4A,variante_permutation
05bf2d7cfb,4A,variante_permutation
055a077442,4A,variante_permutation
055a077442,4A,variante_permutation
069ac6d236,4A,variante_permutation
07234d85ae,4A,variante_permutation
07234d85ae,4A,variante_permutation
05f51f9158,4A,variante_permutation
056138d4bf,4A,variante_permutation
06fd462f7e,4A,variante_permutation
0628070838,4A,variante_permutation
0628070838,4A,variante_permutation
06d9b3f0cb,4A,variante_permutation
0670af90f0,4A,variante_permutation
0508c8eea0,4A,variante_permutation
068edbd217,4A,variante_permutation
068edbd217,4A,variante_permutation
071754ef8e,4A,variante_permutation
071754ef8e,4A,variante_permutation
070d70c92b,4A,variante_permutation
060913af2b,4A,variante_permutation
060913af2b,4A,variante_permutation
05cb44488c,4A,variante_permutation
05f320adfc,4A,variante_permutation
065dec6b5d,4A,variante_permutation
04e7d5d0e7,4A,variante_permutation
04dc8db215,4A,variante_permutation
04dc8db215,4A,variante_permutation
0556aba4a0,4A,variante_permutation
0556aba4a0,4A,variante_permutation
06f0d4ef6d,4A,variante_permutation
05b2176667,4A,variante_permutation
0689097670,4A,variante_permutation
0689097670,4A,variante_permutation
05e2ca468d,4A,variante_permutation
05e2ca468d,4A,variante_permutation
0634eba595,4A,variante_permutation
05e13326b4,4A,variante_permutation
05e13326b4,4A,variante_permutation
05a69e25c5,4A,variante_permutation
0550d00522,4A,variante_permutation
05f5557a07,4A,variante_permutation
05f5557a07,4A,variante_permutation
05210c17df,4A,variante_permutation
05210c17df,4A,variante_permutation
069f79a202,4A,variante_permutation
0663475c18,4A,variante_permutation
067fe2e39c,4A,variante_permutation
067fe2e39c,4A,variante_permutation
06f3cce37c,4A,variante_permutation
06f3cce37c,4A,variante_permutation
05d392a909,4A,variante_permutation
06e0fade8e,4A,variante_permutation
06e0fade8e,4A,variante_permutation
0668198712,4A,variante_permutation
068d77c72f,4A,variante_permutation
04c239a378,4A,variante_permutation
04c239a378,4A,variante_permutation
053d9a9e63,4A,variante_permutation
05f5c42363,4A,variante_permutation
056adccb3d,4A,variante_permutation
056adccb3d,4A,variante_permutation
04f2d8c0c5,4A,variante_permutation
067f93a71f,4A,variante_permutation
0545fb51a3,4A,variante_permutation
06d5eeb7f7,4A,variante_permutation
06d5eeb7f7,4A,variante_permutation
04cf56c0f5,4A,variante_permutation
05d6a618ac,4A,variante_permutation
066b22d04b,4A,variante_permutation
04e59b081d,4A,variante_permutation
04e59b081d,4A,variante_permutation
05a1ea6897,4A,variante_permutation
05cbc696d4,4A,variante_permutation
06d7cd2e6d,4A,variante_permutation
053f9d9b41,4A,variante_permutation
05339581c6,4A,variante_permutation
05339581c6,4A,variante_permutation
05b8e553fb,4A,variante_permutation
05b8e553fb,4A,variante_permutation
071bc5439a,4A,variante_permutation
0663aee854,4A,variante_permutation
05d2c39f92,4A,variante_permutation
069011c8d6,4A,variante_permutation
05c95db0c3,4A,variante_permutation
05c95db0c3,4A,variante_permutation
06771e434c,4A,variante_permutation
06771e434c,4A,variante_permutation
07162014f4,4A,variante_permutation
06cde39f38,4A,variante_permutation
06cde39f38,4A,variante_permutation
05fed7b7cf,4A,variante_permutation
055edc1d1f,4A,variante_permutation
055edc1d1f,4A,variante_permutation
04cdac1347,4A,variante_permutation
04efbc1702,4A,variante_permutation
04efbc1702,4A,variante_permutation
06f2c74aed,4A,variante_permutation
06f2c74aed,4A,variante_permutation
065d41462a,4A,variante_permutation
065d41462a,4A,variante_permutation
05471aeea6,4A,variante_permutation
068d25301b,4A,variante_permutation
05b32df56c,4A,variante_permutation
05b32df56c,4A,variante_permutation
04f75a2054,4A,variante_permutation
04f75a2054,4A,variante_permutation
0534fc1a13,4A,variante_permutation
05278aaf13,4A,variante_permutation
052c1fdd65,4A,variante_permutation
052c1fdd65,4A,variante_permutation
06565b4970,4A,variante_permutation
06565b4970,4A,variante_permutation
06e436b96d,4A,variante_permutation
0711938904,4A,variante_permutation
059802d73c,4A,variante_permutation
059802d73c,4A,variante_permutation
0727b87584,4A,variante_permutation
0727b87584,4A,variante_permutation
0554604f54,4A,variante_permutation
0554604f54,4A,variante_permutation
04d2d742f3,4A,variante_permutation
04d2d742f3,4A,variante_permutation
05b5cfd6ea,4A,variante_permutation
072b35a0fb,4A,variante_permutation
08ae75a1a5,4A,variante_permutation
08ae75a1a5,4A,variante_permutation
080016be0f,4A,variante_permutation
07d61e34e8,4A,variante_permutation
07d61e34e8,4A,variante_permutation
095e507882,4A,variante_permutation
07f79649da,4A,variante_permutation
0915dcad2d,4A,variante_permutation
0915dcad2d,4A,variante_permutation
07e44474bf,4A,variante_permutation
0815097962,4A,variante_permutation
0815097962,4A,variante_permutation
086b25942d,4A,variante_permutation
086b25942d,4A,variante_permutation
07f3c89227,4A,variante_permutation
07f3c89227,4A,variante_permutation
08ea7ec486,4A,variante_permutation
074c494226,4A,variante_permutation
074c494226,4A,variante_permutation
07677c71e0,4A,variante_permutation
075b2e00dc,4A,variante_permutation
0811a32f59,4A,variante_permutation
081d53e77c,4A,variante_permutation
0756155a81,4A,variante_permutation
0798eab061,4A,variante_permutation
0798eab061,4A,variante_permutation
077c2bab12,4A,variante_permutation
0889df1066,4A,variante_permutation
0889df1066,4A,variante_permutation
07b28173ee,4A,variante_permutation
08d7d8f3a5,4A,variante_permutation
07e0a290ef,4A,variante_permutation
07e0a290ef,4A,variante_permutation
097674f49c,4A,variante_permutation
097674f49c,4A,variante_permutation
074b0d58de,4A,variante_permutation
0865b62d64,4A,variante_permutation
0865b62d64,4A,variante_permutation
07b49d445b,4A,variante_permutation
079db43bd1,4A,variante_permutation
07b179794b,4A,variante_permutation
07b179794b,4A,variante_permutation
07933b9b21,4A,variante_permutation
07810e4878,4A,variante_permutation
07810e4878,4A,variante_permutation
08883b6350,4A,variante_permutation
08883b6350,4A,variante_permutation
07e396815a,4A,variante_permutation
08d260ed5f,4A,variante_permutation
0968d91eed,4A,variante_permutation
0968d91eed,4A,variante_permutation
09342bc986,4A,variante_permutation
093bc82b72,4A,variante_permutation
07fc867cdf,4A,variante_permutation
07fc867cdf,4A,variante_permutation
0756ea6536,4A,variante_permutation
077d4fefc2,4A,variante_permutation
07684beeab,4A,variante_permutation
07684beeab,4A,variante_permutation
07476bbc81,4A,variante_permutation
07476bbc81,4A,variante_permutation
07ff4f2add,4A,variante_permutation
07ff4f2add,4A,variante_permutation
07ea53866d,4A,variante_permutation
07ea53866d,4A,variante_permutation
07b1f0f7b9,4A,variante_permutation
08c7f80c63,4A,variante_permutation
072d8af00b,4A,variante_permutation
072d8af00b,4A,variante_permutation
097add148b,4A,variante_permutation
080b27b72e,4A,variante_permutation
080b27b72e,4A,variante_permutation
0994ea0b9b,4A,variante_permutation
0787980846,4A,variante_permutation
09940b683c,4A,variante_permutation
09940b683c,4A,variante_permutation
09832d7bea,4A,variante_permutation
09832d7bea,4A,variante_permutation
094b5fa0d8,4A,variante_permutation
094b5fa0d8,4A,variante_permutation
08118de26c,4A,variante_permutation
08118de26c,4A,variante_permutation
09959922de,4A,variante_permutation
07809e82ff,4A,variante_permutation
07809e82ff,4A,variante_permutation
094a4ddd23,4A,variante_permutation
07aafc17ab,4A,variante_permutation
072fc0f89d,4A,variante_permutation
072fc0f89d,4A,variante_permutation
095392f3b8,4A,variante_permutation
07f2952ba2,4A,variante_permutation
082a997e91,4A,variante_permutation
082a997e91,4A,variante_permutation
0741bab1fd,4A,variante_permutation
0741bab1fd,4A,variante_permutation
07d32c0ca0,4A,variante_permutation
07d32c0ca0,4A,variante_permutation
0971064f77,4A,variante_permutation
082941ba5d,4A,variante_permutation
082941ba5d,4A,variante_permutation
08869190fc,4A,variante_permutation
08869190fc,4A,variante_permutation
085a0bd59c,4A,variante_permutation
085a0bd59c,4A,variante_permutation
07c56ead32,4A,variante_permutation
07c56ead32,4A,variante_permutation
098dae675b,4A,variante_permutation
089ec02d09,4A,variante_permutation
0800c8cf56,4A,variante_permutation
0830f5f72a,4A,variante_permutation
0830f5f72a,4A,variante_permutation
092c94aae8,4A,variante_permutation
092c94aae8,4A,variante_permutation
0772044c49,4A,variante_permutation
0887d3fb5b,4A,variante_permutation
0887d3fb5b,4A,variante_permutation
080f1b8a9d,4A,variante_permutation
08403610ad,4A,variante_permutation
08403610ad,4A,variante_permutation
07bb7b29ac,4A,variante_permutation
0919aecf39,4A,variante_permutation
08ec66369e,4A,variante_permutation
08ec66369e,4A,variante_permutation
07676de745,4A,variante_permutation
093bfcc8ea,4A,variante_permutation
099ae0fa87,4A,variante_permutation
099ae0fa87,4A,variante_permutation
07f213333d,4A,variante_permutation
07f213333d,4A,variante_permutation
08abe67953,4A,variante_permutation
076b6d57c8,4A,variante_permutation
076b6d57c8,4A,variante_permutation
080c4c5ba5,4A,variante_permutation
080c4c5ba5,4A,variante_permutation
08612f9464,4A,variante_permutation
08192206b4,4A,variante_permutation
0980d3a5ee,4A,variante_permutation
0980d3a5ee,4A,variante_permutation
07f65eefaf,4A,variante_permutation
0861c34883,4A,variante_permutation
0861c34883,4A,variante_permutation
094b4d3a7d,4A,variante_permutation
08ce3d0775,4A,variante_permutation
0780e899c0,4A,variante_permutation
07c473f86b,4A,variante_permutation
0811eaa2ee,4A,variante_permutation
084d243cd9,4A,variante_permutation
077e6263b4,4A,variante_permutation
0963f943eb,4A,variante_permutation
095a9b628a,4A,variante_permutation
095a9b628a,4A,variante_permutation
08f1585e92,4A,variante_permutation
08ea0d896a,4A,variante_permutation
084f869410,4A,variante_permutation
084f869410,4A,variante_permutation
08a4a80eb4,4A,variante_permutation
07a901378e,4A,variante_permutation
07a901378e,4A,variante_permutation
09811da3f6,4A,variante_permutation
0778beeeb3,4A,variante_permutation
0778beeeb3,4A,variante_permutation
09416441d3,4A,variante_permutation
09416441d3,4A,variante_permutation
08c68498d0,4A,variante_permutation
07911224fb,4A,variante_permutation
07911224fb,4A,variante_permutation
09347b3f7c,4A,variante_permutation
09347b3f7c,4A,variante_permutation
08d2118895,4A,variante_permutation
076412afc4,4A,variante_permutation
0b4c1d46df,4A,variante_permutation
09dc6de561,4A,variante_permutation
0a0903e169,4A,variante_permutation
0ad4c15f96,4A,variante_permutation
0ad4c15f96,4A,variante_permutation
0c01074488,4A,variante_permutation
0c01074488,4A,variante_permutation
09b17e6fd8,4A,variante_permutation
09b17e6fd8,4A,variante_permutation
0a154bcafd,4A,variante_permutation
09aeb29e4e,4A,variante_permutation
0a94f026d7,4A,variante_permutation
0a36ceeb1a,4A,variante_permutation
0a36ceeb1a,4A,variante_permutation
0b00578bb9,4A,variante_permutation
0bd96de722,4A,variante_permutation
0b9e93424f,4A,variante_permutation
0b9e93424f,4A,variante_permutation
0ac5da0fc0,4A,variante_permutation
09d153005d,4A,variante_permutation
09d153005d,4A,variante_permutation
0b9330273d,4A,variante_permutation
0a8c4fb8c1,4A,variante_permutation
0b1ce6f27c,4A,variante_permutation
0a1c2dbb01,4A,variante_permutation
0a8a7709af,4A,variante_permutation
0a1ca59622,4A,variante_permutation
09f1e76bd1,4A,variante_permutation
0a2450bf7a,4A,variante_permutation
0bed49f83e,4A,variante_permutation
0c048aee4f,4A,variante_permutation
0c048aee4f,4A,variante_permutation
0b6d505850,4A,variante_permutation
0b6d505850,4A,variante_permutation
0bc1b89af7,4A,variante_permutation
0ac1adc558,4A,variante_permutation
0ac1adc558,4A,variante_permutation
0a178cd29c,4A,variante_permutation
0a178cd29c,4A,variante_permutation
09a71cb959,4A,variante_permutation
09a71cb959,4A,variante_permutation
0ba6d30a27,4A,variante_permutation
09a7683c51,4A,variante_permutation
0b6ba4095a,4A,variante_permutation
0b6ba4095a,4A,variante_permutation
0a6f0aaba8,4A,variante_permutation
0b229c2d28,4A,variante_permutation
0baa134a09,4A,variante_permutation
0b581f2f5a,4A,variante_permutation
0b581f2f5a,4A,variante_permutation
0a759d158b,4A,variante_permutation
0a759d158b,4A,variante_permutation
0c09a20199,4A,variante_permutation
09af6acab4,4A,variante_permutation
0afbf80c58,4A,variante_permutation
0bed8222ac,4A,variante_permutation
0ae1ac06e9,4A,variante_permutation
0ae1ac06e9,4A,variante_permutation
0a69348668,4A,variante_permutation
0a69348668,4A,variante_permutation
0aa8aa67a1,4A,variante_permutation
0aa8aa67a1,4A,variante_permutation
09b7634657,4A,variante_permutation
09b7634657,4A,variante_permutation
0bab608b31,4A,variante_permutation
0b207c06f4,4A,variante_permutation
09c9f822ac,4A,variante_permutation
0bc45d4832,4A,variante_permutation
0af20f4b4a,4A,variante_permutation
0b9b91f1cd,4A,variante_permutation
0bce16f249,4A,variante_permutation
0ab852b973,4A,variante_permutation
0ab852b973,4A,variante_permutation
0a3a7394fe,4A,variante_permutation
0b654c25c8,4A,variante_permutation
0a10c62bbf,4A,variante_permutation
0bd05a5868,4A,variante_permutation
0a35ab9006,4A,variante_permutation
0ac83e625b,4A,variante_permutation
0a9b00b3dd,4A,variante_permutation
09d6040d0b,4A,variante_permutation
0ad6b487fe,4A,variante_permutation
0a7ba56497,4A,variante_permutation
0a1de65855,4A,variante_permutation
09c4c28d3d,4A,variante_permutation
09c4c28d3d,4A,variante_permutation
0bb744f38b,4A,variante_permutation
0a8a8451b8,4A,variante_permutation
0bd950bcbd,4A,variante_permutation
0bfbeb433b,4A,variante_permutation
0ac7d6dc9a,4A,variante_permutation
0b40db297b,4A,variante_permutation
0ba6ab052d,4A,variante_permutation
0ba6ab052d,4A,variante_permutation
0bb2e9be5c,4A,variante_permutation
0bb2e9be5c,4A,variante_permutation
0a44c8a455,4A,variante_permutation
0a09f7f971,4A,variante_permutation
0a2700be3b,4A,variante_permutation
0a2700be3b,4A,variante_permutation
0b4fd62834,4A,variante_permutation
0b4fd62834,4A,variante_permutation
09de898263,4A,variante_permutation
09de898263,4A,variante_permutation
09a69acd7e,4A,variante_permutation
09a69acd7e,4A,variante_permutation
0b653aa9a3,4A,variante_permutation
0bb4272a40,4A,variante_permutation
0b9db3ae2b,4A,variante_permutation
0b9db3ae2b,4A,variante_permutation
0a77f14e81,4A,variante_permutation
0be15d278c,4A,variante_permutation
0be15d278c,4A,variante_permutation
0bda63eeb0,4A,variante_permutation
0bda63eeb0,4A,variante_permutation
0b618cfe15,4A,variante_permutation
0ad9c150f5,4A,variante_permutation
0d13bf2001,4A,variante_permutation
0d02912b17,4A,variante_permutation
0cc87c0360,4A,variante_permutation
